Дата,Товар,Количество,Цена за единицу,Сумма,Рейтинг,Комментарий
2026-02-23,Хлеб ржаной,10,342.4,3424.0,4.3,Сытный
2026-02-23,Булочка с корицей,14,385.2,5392.8,4.7,Отличный крем
2026-02-23,Пирожок с мясом,15,470.8,7062.0,4.8,Очень вкусно
2026-02-23,Эклер,18,556.4,10015.2,5.0,Отличный крем
2026-02-23,Чизкейк,15,1070.0,16050.0,4.8,Очень вкусно
2026-02-23,Маффин,14,428.0,5992.0,5.0,Идеально к кофе
2026-02-24,Круассан,17,514.8,8751.6,4.7,Тают во рту
2026-02-24,Хлеб ржаной,12,343.2,4118.4,4.8,Мой фаворит
2026-02-24,Булочка с корицей,18,386.1,6949.8,4.8,Очень вкусно
2026-02-24,Пирожок с мясом,16,471.9,7550.4,4.4,Хорошее тесто
2026-02-24,Эклер,17,557.7,9480.9,4.9,"Горячие, вкусные"
2026-02-24,Чизкейк,14,1072.5,15015.0,4.6,Сытный
2026-02-24,Маффин,12,429.0,5148.0,4.5,"Горячие, вкусные"
2026-02-25,Круассан,20,516.0,10320.0,4.7,Сочно и свежо
2026-02-25,Хлеб ржаной,13,344.0,4472.0,4.4,Всегда свежие
2026-02-25,Булочка с корицей,14,387.0,5418.0,4.7,Хороший хлеб
2026-02-25,Пирожок с мясом,14,473.0,6622.0,4.4,Хорошее тесто
2026-02-25,Эклер,17,559.0,9503.0,4.9,Идеально к кофе
2026-02-25,Чизкейк,17,1075.0,18275.0,4.9,Идеально к кофе
2026-02-25,Маффин,14,430.0,6020.0,5.0,Лучший чизкейк
2026-02-26,Круассан,14,517.2,7240.8,5.0,Лучший чизкейк
2026-02-26,Хлеб ржаной,14,344.8,4827.2,4.7,Всегда свежие
2026-02-26,Булочка с корицей,13,387.9,5042.7,5.0,Обожаю!
2026-02-26,Пирожок с мясом,13,474.1,6163.3,4.5,Хороший хлеб
2026-02-26,Эклер,16,560.3,8964.8,4.8,"Горячие, вкусные"
2026-02-26,Чизкейк,13,1077.5,14007.5,4.6,Лучший чизкейк
2026-02-26,Маффин,18,431.0,7758.0,4.6,Хорошее тесто
2026-02-27,Круассан,18,518.4,9331.2,4.7,Просто супер!
2026-02-27,Хлеб ржаной,10,345.6,3456.0,4.7,Всегда свежие
2026-02-27,Булочка с корицей,13,388.8,5054.4,5.0,Нормально
2026-02-27,Пирожок с мясом,12,475.2,5702.4,4.9,Идеально к кофе
2026-02-27,Эклер,13,561.6,7300.8,4.6,Идеально к кофе
2026-02-27,Чизкейк,12,1080.0,12960.0,4.6,Очень вкусно
2026-02-27,Маффин,17,432.0,7344.0,4.6,Нормально
2026-02-28,Круассан,27,519.6,14029.2,5.0,Очень вкусно
2026-02-28,Хлеб ржаной,16,346.4,5542.4,5.0,Сочно и свежо
2026-02-28,Булочка с корицей,19,389.7,7404.3,5.0,Чуть пересушен
2026-02-28,Пирожок с мясом,17,476.3,8097.1,5.0,Хорошее тесто
2026-02-28,Эклер,22,562.9,12383.8,5.0,Тают во рту
2026-02-28,Чизкейк,20,1082.5,21650.0,5.0,Обожаю!
2026-02-28,Маффин,17,433.0,7361.0,4.8,Шедевр!
2026-03-01,Круассан,20,520.8,10416.0,5.0,Мой фаворит
2026-03-01,Хлеб ржаной,16,347.2,5555.2,5.0,Сочно и свежо
2026-03-01,Булочка с корицей,23,390.6,8983.8,5.0,Лучший чизкейк
2026-03-01,Пирожок с мясом,17,477.4,8115.8,4.7,Лучший чизкейк
2026-03-01,Эклер,18,564.2,10155.6,5.0,Всегда свежие
2026-03-01,Чизкейк,17,1085.0,18445.0,5.0,Идеально к кофе
2026-03-01,Маффин,22,434.0,9548.0,5.0,Обожаю!
2026-03-02,Круассан,15,522.0,7830.0,4.8,Очень вкусно
2026-03-02,Хлеб ржаной,9,348.0,3132.0,4.6,Обожаю!
2026-03-02,Булочка с корицей,13,391.5,5089.5,4.7,Просто супер!
2026-03-02,Пирожок с мясом,11,478.5,5263.5,4.9,Нормально
2026-03-02,Эклер,15,565.5,8482.5,4.8,Лучший чизкейк
2026-03-02,Чизкейк,12,1087.5,13050.0,4.8,Сытный
2026-03-02,Маффин,15,435.0,6525.0,4.6,Очень вкусно
2026-03-03,Круассан,15,523.2,7848.0,4.6,Всегда свежие
2026-03-03,Хлеб ржаной,12,348.8,4185.6,4.3,Всегда свежие
2026-03-03,Булочка с корицей,17,392.4,6670.8,4.6,Сочно и свежо
2026-03-03,Пирожок с мясом,15,479.6,7194.0,4.5,Чуть пересушен
2026-03-03,Эклер,16,566.8,9068.8,4.9,Всегда беру
2026-03-03,Чизкейк,14,1090.0,15260.0,4.5,Чуть пересушен
2026-03-03,Маффин,14,436.0,6104.0,4.9,Сочно и свежо
2026-03-04,Круассан,20,524.4,10488.0,5.0,Очень вкусно
2026-03-04,Хлеб ржаной,13,349.6,4544.8,4.9,Сытный
2026-03-04,Булочка с корицей,13,393.3,5112.9,4.5,Чуть пересушен
2026-03-04,Пирожок с мясом,16,480.7,7691.2,4.7,Восхитительно
2026-03-04,Эклер,18,568.1,10225.8,5.0,Мой фаворит
2026-03-04,Чизкейк,16,1092.5,17480.0,4.6,Тают во рту
2026-03-04,Маффин,13,437.0,5681.0,5.0,Идеально к кофе
2026-03-05,Круассан,17,525.6,8935.2,5.0,Всегда беру
2026-03-05,Хлеб ржаной,13,350.4,4555.2,4.7,Всегда свежие
2026-03-05,Булочка с корицей,13,394.2,5124.6,4.8,Лучший чизкейк
2026-03-05,Пирожок с мясом,16,481.8,7708.8,4.8,Всегда беру
2026-03-05,Эклер,19,569.4,10818.6,4.7,Хорошее тесто
2026-03-05,Чизкейк,14,1095.0,15330.0,4.9,Просто супер!
2026-03-05,Маффин,17,438.0,7446.0,4.5,"Горячие, вкусные"
2026-03-06,Круассан,19,526.8,10009.2,4.9,Отличный крем
2026-03-06,Хлеб ржаной,12,351.2,4214.4,4.6,Шедевр!
2026-03-06,Булочка с корицей,17,395.1,6716.7,4.9,Мой фаворит
2026-03-06,Пирожок с мясом,11,482.9,5311.9,4.4,Всегда свежие
2026-03-06,Эклер,14,570.7,7989.8,5.0,Хорошее тесто
2026-03-06,Чизкейк,16,1097.5,17560.0,4.7,"Горячие, вкусные"
2026-03-06,Маффин,18,439.0,7902.0,4.8,Чуть пересушен
2026-03-07,Круассан,20,528.0,10560.0,5.0,Идеально к кофе
2026-03-07,Хлеб ржаной,16,352.0,5632.0,4.6,Всегда беру
2026-03-07,Булочка с корицей,24,396.0,9504.0,5.0,Хорошее тесто
2026-03-07,Пирожок с мясом,17,484.0,8228.0,4.7,Лучший чизкейк
2026-03-07,Эклер,18,572.0,10296.0,5.0,"Горячие, вкусные"
2026-03-07,Чизкейк,20,1100.0,22000.0,5.0,Тают во рту
2026-03-07,Маффин,20,440.0,8800.0,4.8,Тают во рту
2026-03-08,Круассан,19,529.2,10054.8,5.0,Лучший чизкейк
2026-03-08,Хлеб ржаной,16,352.8,5644.8,5.0,Чуть пересушен
2026-03-08,Булочка с корицей,23,396.9,9128.7,5.0,Хорошее тесто
2026-03-08,Пирожок с мясом,14,485.1,6791.4,4.9,"Горячие, вкусные"
2026-03-08,Эклер,26,573.3,14905.8,4.8,Всегда беру
2026-03-08,Чизкейк,18,1102.5,19845.0,5.0,Очень вкусно
2026-03-08,Маффин,16,441.0,7056.0,5.0,Обожаю!
2026-03-09,Круассан,18,530.4,9547.2,4.7,Тают во рту
2026-03-09,Хлеб ржаной,11,353.6,3889.6,4.4,Сочно и свежо
2026-03-09,Булочка с корицей,17,397.8,6762.6,4.6,Всегда свежие
2026-03-09,Пирожок с мясом,11,486.2,5348.2,4.4,Чуть пересушен
2026-03-09,Эклер,15,574.6,8619.0,5.0,Обожаю!
2026-03-09,Чизкейк,17,1105.0,18785.0,4.5,Отличный крем
2026-03-09,Маффин,17,442.0,7514.0,5.0,Тают во рту
2026-03-10,Круассан,16,531.6,8505.6,4.8,Тают во рту
2026-03-10,Хлеб ржаной,13,354.4,4607.2,4.6,Обожаю!
2026-03-10,Булочка с корицей,16,398.7,6379.2,4.5,Сочно и свежо
2026-03-10,Пирожок с мясом,11,487.3,5360.3,4.7,Шедевр!
2026-03-10,Эклер,17,575.9,9790.3,4.7,Шедевр!
2026-03-10,Чизкейк,13,1107.5,14397.5,4.9,Просто супер!
2026-03-10,Маффин,15,443.0,6645.0,4.7,Лучший чизкейк
2026-03-11,Круассан,14,532.8,7459.2,5.0,Идеально к кофе
2026-03-11,Хлеб ржаной,13,355.2,4617.6,4.7,Шедевр!
2026-03-11,Булочка с корицей,13,399.6,5194.8,5.0,Шедевр!
2026-03-11,Пирожок с мясом,15,488.4,7326.0,4.7,Обожаю!
2026-03-11,Эклер,14,577.2,8080.8,5.0,Хорошее тесто
2026-03-11,Чизкейк,16,1110.0,17760.0,4.9,Чуть пересушен
2026-03-11,Маффин,17,444.0,7548.0,4.6,Шедевр!
2026-03-12,Круассан,15,534.0,8010.0,5.0,Сочно и свежо
2026-03-12,Хлеб ржаной,10,356.0,3560.0,4.8,Отличный крем
2026-03-12,Булочка с корицей,19,400.5,7609.5,4.6,Лучший чизкейк
2026-03-12,Пирожок с мясом,16,489.5,7832.0,4.5,Нормально
2026-03-12,Эклер,15,578.5,8677.5,4.6,Просто супер!
2026-03-12,Чизкейк,14,1112.5,15575.0,4.5,Сытный
2026-03-12,Маффин,18,445.0,8010.0,4.6,"Горячие, вкусные"
2026-03-13,Круассан,15,535.2,8028.0,5.0,Шедевр!
2026-03-13,Хлеб ржаной,12,356.8,4281.6,4.9,"Горячие, вкусные"
2026-03-13,Булочка с корицей,14,401.4,5619.6,4.8,Всегда беру
2026-03-13,Пирожок с мясом,14,490.6,6868.4,4.5,Отличный крем
2026-03-13,Эклер,19,579.8,11016.2,5.0,"Горячие, вкусные"
2026-03-13,Чизкейк,13,1115.0,14495.0,4.8,Сочно и свежо
2026-03-13,Маффин,12,446.0,5352.0,4.9,Чуть пересушен
2026-03-14,Круассан,19,536.4,10191.6,5.0,Всегда свежие
2026-03-14,Хлеб ржаной,17,357.6,6079.2,4.5,Лучший чизкейк
2026-03-14,Булочка с корицей,19,402.3,7643.7,4.9,Обожаю!
2026-03-14,Пирожок с мясом,19,491.7,9342.3,5.0,Лучший чизкейк
2026-03-14,Эклер,24,581.1,13946.4,5.0,Хороший хлеб
2026-03-14,Чизкейк,20,1117.5,22350.0,5.0,Сочно и свежо
2026-03-14,Маффин,19,447.0,8493.0,4.8,Хорошее тесто
2026-03-15,Круассан,19,537.6,10214.4,5.0,Идеально к кофе
2026-03-15,Хлеб ржаной,13,358.4,4659.2,5.0,Всегда беру
2026-03-15,Булочка с корицей,19,403.2,7660.8,5.0,Просто супер!
2026-03-15,Пирожок с мясом,16,492.8,7884.8,4.6,Чуть пересушен
2026-03-15,Эклер,23,582.4,13395.2,5.0,Обожаю!
2026-03-15,Чизкейк,16,1120.0,17920.0,4.9,Хороший хлеб
2026-03-15,Маффин,22,448.0,9856.0,4.8,Идеально к кофе
2026-03-16,Круассан,16,538.8,8620.8,4.8,Восхитительно
2026-03-16,Хлеб ржаной,13,359.2,4669.6,4.5,Всегда свежие
2026-03-16,Булочка с корицей,18,404.1,7273.8,4.8,Шедевр!
2026-03-16,Пирожок с мясом,16,493.9,7902.4,4.6,Сочно и свежо
2026-03-16,Эклер,15,583.7,8755.5,4.9,Чуть пересушен
2026-03-16,Чизкейк,12,1122.5,13470.0,4.5,Чуть пересушен
2026-03-16,Маффин,15,449.0,6735.0,4.5,Обожаю!
2026-03-17,Круассан,15,540.0,8100.0,4.9,Хороший хлеб
2026-03-17,Хлеб ржаной,13,360.0,4680.0,4.8,Лучший чизкейк
2026-03-17,Булочка с корицей,18,405.0,7290.0,4.8,Отличный крем
2026-03-17,Пирожок с мясом,15,495.0,7425.0,4.4,Всегда свежие
2026-03-17,Эклер,18,585.0,10530.0,5.0,Отличный крем
2026-03-17,Чизкейк,17,1125.0,19125.0,4.7,Чуть пересушен
2026-03-17,Маффин,19,450.0,8550.0,4.7,Очень вкусно
2026-03-18,Круассан,16,541.2,8659.2,4.7,Чуть пересушен
2026-03-18,Хлеб ржаной,12,360.8,4329.6,4.7,Нормально
2026-03-18,Булочка с корицей,16,405.9,6494.4,5.0,Нормально
2026-03-18,Пирожок с мясом,15,496.1,7441.5,4.8,Нормально
2026-03-18,Эклер,17,586.3,9967.1,5.0,Чуть пересушен
2026-03-18,Чизкейк,15,1127.5,16912.5,5.0,Сытный
2026-03-18,Маффин,13,451.0,5863.0,5.0,Сочно и свежо
2026-03-19,Круассан,15,542.4,8136.0,4.8,Восхитительно
2026-03-19,Хлеб ржаной,12,361.6,4339.2,4.5,Очень вкусно
2026-03-19,Булочка с корицей,14,406.8,5695.2,4.7,Всегда беру
2026-03-19,Пирожок с мясом,14,497.2,6960.8,4.9,Сытный
2026-03-19,Эклер,14,587.6,8226.4,4.7,Нормально
2026-03-19,Чизкейк,14,1130.0,15820.0,4.5,Обожаю!
2026-03-19,Маффин,18,452.0,8136.0,4.8,Очень вкусно
2026-03-20,Круассан,15,543.6,8154.0,5.0,"Горячие, вкусные"
2026-03-20,Хлеб ржаной,12,362.4,4348.8,4.5,Очень вкусно
2026-03-20,Булочка с корицей,14,407.7,5707.8,5.0,Шедевр!
2026-03-20,Пирожок с мясом,14,498.3,6976.2,4.7,Обожаю!
2026-03-20,Эклер,15,588.9,8833.5,4.9,Сытный
2026-03-20,Чизкейк,15,1132.5,16987.5,4.5,"Горячие, вкусные"
2026-03-20,Маффин,16,453.0,7248.0,4.8,Мой фаворит
2026-03-21,Круассан,25,544.8,13620.0,5.0,Хороший хлеб
2026-03-21,Хлеб ржаной,17,363.2,6174.4,4.7,Нормально
2026-03-21,Булочка с корицей,21,408.6,8580.6,5.0,Сочно и свежо
2026-03-21,Пирожок с мясом,19,499.4,9488.6,4.9,Нормально
2026-03-21,Эклер,19,590.2,11213.8,5.0,Тают во рту
2026-03-21,Чизкейк,15,1135.0,17025.0,4.8,Тают во рту
2026-03-21,Маффин,21,454.0,9534.0,4.9,Хорошее тесто
2026-03-22,Круассан,26,546.0,14196.0,5.0,Восхитительно
2026-03-22,Хлеб ржаной,14,364.0,5096.0,5.0,Идеально к кофе
2026-03-22,Булочка с корицей,18,409.5,7371.0,5.0,Отличный крем
2026-03-22,Пирожок с мясом,19,500.5,9509.5,5.0,Хорошее тесто
2026-03-22,Эклер,24,591.5,14196.0,4.9,Всегда беру
2026-03-22,Чизкейк,16,1137.5,18200.0,5.0,Обожаю!
2026-03-22,Маффин,17,455.0,7735.0,5.0,Всегда свежие
2026-03-23,Круассан,19,547.2,10396.8,5.0,Лучший чизкейк
2026-03-23,Хлеб ржаной,10,364.8,3648.0,4.7,Отличный крем
2026-03-23,Булочка с корицей,18,410.4,7387.2,4.7,Всегда свежие
2026-03-23,Пирожок с мясом,16,501.6,8025.6,4.5,Лучший чизкейк
2026-03-23,Эклер,16,592.8,9484.8,5.0,Всегда свежие
2026-03-23,Чизкейк,17,1140.0,19380.0,5.0,Сочно и свежо
2026-03-23,Маффин,12,456.0,5472.0,4.8,Хорошее тесто
2026-03-24,Круассан,18,548.4,9871.2,4.8,Очень вкусно
2026-03-24,Хлеб ржаной,13,365.6,4752.8,4.8,Идеально к кофе
2026-03-24,Булочка с корицей,17,411.3,6992.1,4.6,"Горячие, вкусные"
2026-03-24,Пирожок с мясом,14,502.7,7037.8,4.6,Сочно и свежо
2026-03-24,Эклер,17,594.1,10099.7,4.7,"Горячие, вкусные"
2026-03-24,Чизкейк,16,1142.5,18280.0,4.6,Лучший чизкейк
2026-03-24,Маффин,12,457.0,5484.0,4.9,Всегда свежие
2026-03-25,Круассан,20,549.6,10992.0,4.9,Восхитительно
2026-03-25,Хлеб ржаной,10,366.4,3664.0,4.7,Хороший хлеб
2026-03-25,Булочка с корицей,18,412.2,7419.6,4.9,Отличный крем
2026-03-25,Пирожок с мясом,13,503.8,6549.4,4.5,Мой фаворит
2026-03-25,Эклер,16,595.4,9526.4,4.9,Сочно и свежо
2026-03-25,Чизкейк,12,1145.0,13740.0,4.7,Хороший хлеб
2026-03-25,Маффин,16,458.0,7328.0,4.6,Чуть пересушен
2026-03-26,Круассан,15,550.8,8262.0,4.9,Восхитительно
2026-03-26,Хлеб ржаной,11,367.2,4039.2,4.6,Обожаю!
2026-03-26,Булочка с корицей,18,413.1,7435.8,5.0,Хорошее тесто
2026-03-26,Пирожок с мясом,15,504.9,7573.5,5.0,Чуть пересушен
2026-03-26,Эклер,16,596.7,9547.2,4.8,Всегда беру
2026-03-26,Чизкейк,15,1147.5,17212.5,4.9,Сочно и свежо
2026-03-26,Маффин,17,459.0,7803.0,4.6,Нормально
2026-03-27,Круассан,19,552.0,10488.0,4.7,Чуть пересушен
2026-03-27,Хлеб ржаной,13,368.0,4784.0,4.4,Чуть пересушен
2026-03-27,Булочка с корицей,17,414.0,7038.0,4.9,Шедевр!
2026-03-27,Пирожок с мясом,13,506.0,6578.0,4.6,Хорошее тесто
